,event_type,page,pb,pl,pr,pt,slug,tb,timestamp,tl,tr,tt,type,x,y
178,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3711.883417111938,521,1382,887,SampleFixation,671.0924920887736,1073.5532677568397
179,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3743.2899522106163,521,1382,887,SampleFixation,695.7550257886453,1063.9261619091037
180,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3743.2899522106163,521,1382,887,SampleGaze,718.7407415721922,1056.237753588537
182,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3775.063759474142,521,1382,887,SampleGaze,718.7741454619796,1044.7637423561184
181,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3775.063759474142,521,1382,887,SampleFixation,703.2952807293026,1053.6318521447322
183,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3807.4592170285177,521,1382,887,SampleGaze,761.1879391328378,1026.8239361192318
184,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3839.1626487873727,521,1382,887,SampleGaze,859.7157418539057,1001.6969823985473
185,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3870.4782821925473,521,1382,887,SampleGaze,850.1759596524042,1008.4002197862787
186,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3870.4782821925473,521,1382,887,SampleFixation,746.5522612770523,1041.49648649853
187,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3903.1574410000467,521,1382,887,SampleGaze,862.9442725573291,1000.7384165718015
188,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3903.1574410000467,521,1382,887,SampleFixation,801.3191850171195,1014.2164704061773
189,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3940.5521251569735,521,1382,887,SampleFixation,812.604955743138,1020.0162900309457
190,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3940.5521251569735,521,1382,887,SampleGaze,864.7715824084881,1000.9579278570552
191,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3972.572246686672,521,1382,887,SampleGaze,855.395466998402,1000.6812244286832
192,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,3972.572246686672,521,1382,887,SampleFixation,820.5642406663917,1014.7905604296525
194,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4004.7591435007635,521,1382,887,SampleGaze,928.9561099590967,978.1159173358565
193,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4004.7591435007635,521,1382,887,SampleFixation,866.9281551356436,998.2739105920504
195,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4037.3444683020352,521,1382,887,SampleFixation,880.4602245110244,1008.038163111819
196,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4037.3444683020352,521,1382,887,SampleGaze,910.3693067035747,1020.4649866467287
197,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4069.6237329660216,521,1382,887,SampleGaze,915.200336167421,1020.3103827894033
198,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4069.6237329660216,521,1382,887,SampleFixation,895.239714554704,1011.194705136256
199,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4102.625446169695,521,1382,887,SampleGaze,930.3721868231622,1008.9063900302667
200,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4102.625446169695,521,1382,887,SampleFixation,908.6509544901826,1008.2131768459086
201,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4135.311202680692,521,1382,887,SampleGaze,938.2137509600194,994.6736344326256
202,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4135.311202680692,521,1382,887,SampleFixation,924.040072063804,992.9323076051622
203,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4167.955540274968,521,1382,887,SampleGaze,961.034330983966,950.609692144619
204,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4167.955540274968,521,1382,887,SampleFixation,937.950204872253,975.6730846640661
208,2.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4167.955540274968,521,1382,887,SampleFixation,965.770470489151,941.1546387818737
205,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4197.843503937707,521,1382,887,SampleGaze,918.0855253532493,986.0086599541245
210,1.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4227.017815998814,521,1382,887,SampleFixation,716.6689112002936,1185.6897255341116
206,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4227.017815998814,521,1382,887,SampleGaze,777.2232801068972,1125.9211337538231
207,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4256.5799264136585,521,1382,887,SampleGaze,728.6749096796402,1167.956483539741
209,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4286.625135344511,521,1382,887,SampleGaze,722.3552012403441,1180.4326391377717
211,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4316.749150179152,521,1382,887,SampleGaze,701.4822621558402,1180.0573018341638
212,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4316.749150179152,521,1382,887,SampleFixation,711.5280420019182,1182.0044940233033
213,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4346.649576170894,521,1382,887,SampleGaze,689.99500287748,1176.9550605231673
214,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4346.649576170894,521,1382,887,SampleFixation,698.9833877870091,1177.1017657836137
215,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4376.446638140187,521,1382,887,SampleFixation,701.0162714540767,1176.9469694491534
216,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4376.446638140187,521,1382,887,SampleGaze,693.0201849190271,1172.959943051637
217,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4406.601075718936,521,1382,887,SampleGaze,693.9220337660634,1145.9356810272968
218,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4406.601075718936,521,1382,887,SampleFixation,700.9052017920451,1147.8912859661239
219,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4436.371013795782,521,1382,887,SampleFixation,709.4278301156548,1149.8224448902145
220,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4436.371013795782,521,1382,887,SampleGaze,718.7839261174569,1138.5707137224144
222,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4466.151581506187,521,1382,887,SampleGaze,717.8750540855133,1148.289904764285
221,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4466.151581506187,521,1382,887,SampleFixation,711.1086591135911,1157.5561100832904
223,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4496.627107324835,521,1382,887,SampleGaze,701.1506558667675,1129.083996583831
224,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4496.627107324835,521,1382,887,SampleFixation,706.9952632379429,1146.2240719841527
225,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4526.071925231896,521,1382,887,SampleGaze,697.3616932376987,1135.436735111782
226,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4526.071925231896,521,1382,887,SampleFixation,697.3727219713439,1162.2099551780336
227,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4555.775153194962,521,1382,887,SampleGaze,697.2319719126358,1153.8087409005998
228,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4555.775153194962,521,1382,887,SampleFixation,705.2028993230346,1147.842430473854
239,2.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4585.920793835714,503,1401,887,SampleFixation,710.0617841697181,1152.2270636724484
229,3.0,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4585.920793835714,521,1382,887,SampleFixation,706.8225276052624,1149.3039748733852
230,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4585.920793835714,521,1382,887,SampleGaze,703.2156815911312,1156.9490600866825
231,,3,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,946,4616.677821672813,521,1382,887,SampleGaze,798.4794844834756,1114.4196457196147
232,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4650.279559361341,503,1401,887,SampleGaze,1025.2536661143636,890.3757194144472
233,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4682.213177666592,503,1401,887,SampleGaze,981.367311798998,768.544002293016
234,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4715.527915250335,503,1401,887,SampleGaze,834.7955407236885,437.67430237583585
235,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4747.459700860141,503,1401,887,SampleGaze,805.1662728211435,474.4573753878337
236,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4779.481288546172,503,1401,887,SampleGaze,795.4664414953832,468.92790909065326
237,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4811.234203081753,503,1401,887,SampleGaze,801.6225755446247,460.09839133440283
241,1.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4811.234203081753,503,1401,887,SampleFixation,798.5141911584593,447.9817671597683
238,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4843.557085897017,503,1401,887,SampleGaze,804.6035455414706,415.3057001088801
240,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4876.446638140187,503,1401,887,SampleGaze,800.5669046886242,449.17474650833054
242,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4908.445866941882,503,1401,887,SampleGaze,789.5500919956667,460.0998366406259
243,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4908.445866941882,503,1401,887,SampleFixation,796.389417120485,451.41730678916986
244,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4939.938538725895,503,1401,887,SampleFixation,794.2268493913411,457.5278172137019
245,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4939.938538725895,503,1401,887,SampleGaze,791.8210717000505,461.02102335065166
246,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4970.764109372336,503,1401,887,SampleGaze,762.2915286883622,491.5009441025575
247,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4970.764109372336,503,1401,887,SampleFixation,774.6248776924531,478.106260576404
251,2.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,4970.764109372336,503,1401,887,SampleFixation,735.4209342946768,519.263147301808
248,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5003.024314003822,503,1401,887,SampleGaze,745.3985043544413,510.1951329915762
253,1.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5034.301094265829,503,1401,887,SampleFixation,618.2617388090097,1063.835240153316
249,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5034.301094265829,503,1401,887,SampleGaze,642.6251172162156,984.3484395647134
250,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5067.230232730333,503,1401,887,SampleGaze,629.2283576905096,1064.2069306988446
252,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5099.945312368276,503,1401,887,SampleGaze,615.55704138826,1057.2922360425014
254,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5138.336249762622,503,1401,887,SampleGaze,625.9941239859932,1041.5504022980294
255,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5138.336249762622,503,1401,887,SampleFixation,629.0381702926271,1047.34378820834
260,2.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5171.724661702698,503,1401,887,SampleFixation,652.8024367560929,998.9995684557093
256,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5171.724661702698,503,1401,887,SampleGaze,624.5043791376776,1033.9119628668955
257,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5171.724661702698,503,1401,887,SampleFixation,636.9595924471157,1031.2290482907965
258,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5204.0101575311855,503,1401,887,SampleGaze,651.9994832702002,1004.5772127620784
259,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5235.877065722656,503,1401,887,SampleGaze,930.6716426904956,573.2766986490224
263,1.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5235.877065722656,503,1401,887,SampleFixation,1047.313257999346,398.24432059653884
261,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5267.613852538343,503,1401,887,SampleGaze,1041.9133344479628,396.69500267687073
262,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5299.964958863275,503,1401,887,SampleGaze,1078.938346006404,363.57669602376427
264,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5331.831500515749,503,1401,887,SampleFixation,1048.8158764888742,398.5687027624115
265,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5331.831500515749,503,1401,887,SampleGaze,1060.997623034086,385.0726176990407
266,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5363.802872346889,503,1401,887,SampleGaze,1056.933913657097,406.62554106503984
267,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5363.802872346889,503,1401,887,SampleFixation,1047.4503591790242,410.3231395676796
268,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5395.737223730364,503,1401,887,SampleFixation,1053.1374439010401,411.06799959615665
269,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5395.737223730364,503,1401,887,SampleGaze,1051.0165207795378,425.20179485238936
270,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5427.568211091275,503,1401,887,SampleGaze,1057.664411545703,406.6726508972312
271,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5427.568211091275,503,1401,887,SampleFixation,1054.3908189004796,405.0298265822758
272,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5458.972546955512,503,1401,887,SampleGaze,1056.0648628239812,394.9497297359859
273,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5458.972546955512,503,1401,887,SampleFixation,1053.3648299161948,402.94295595680853
275,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5490.619898234087,503,1401,887,SampleFixation,1051.7000429931356,391.73387389258346
274,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5490.619898234087,503,1401,887,SampleGaze,1053.4123165047654,386.2262662644964
276,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5522.118801182543,503,1401,887,SampleFixation,1048.206080174348,397.5098612686995
277,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5522.118801182543,503,1401,887,SampleGaze,1047.539194947631,376.62114785207274
278,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5553.80353944801,503,1401,887,SampleFixation,1037.4538504711802,417.05163130904293
279,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5553.80353944801,503,1401,887,SampleGaze,1031.2183103564046,423.92754420661004
280,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5585.651754146151,503,1401,887,SampleGaze,1030.7950739027372,436.71316490526397
281,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5617.401369829837,503,1401,887,SampleFixation,1049.4774005565196,413.9521828927852
282,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5617.401369829837,503,1401,887,SampleGaze,1062.0067858401287,415.5428789800545
283,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5649.13815664564,503,1401,887,SampleGaze,1074.2122212513384,404.43247017751264
284,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5649.13815664564,503,1401,887,SampleFixation,1058.010400084135,407.2925440343695
285,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5681.108428859559,503,1401,887,SampleGaze,1060.237477288533,416.13995903159935
289,2.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5681.108428859559,503,1401,887,SampleFixation,992.5906770479335,468.26358854744325
286,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5713.511217195715,503,1401,887,SampleGaze,1027.1791840360286,447.1825932933735
287,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5745.560295313189,503,1401,887,SampleGaze,1181.4737849138216,404.8777392838913
291,1.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5777.802172990341,503,1401,887,SampleFixation,1233.8743613083695,342.7327670638621
288,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5777.802172990341,503,1401,887,SampleGaze,1241.0658739999935,363.69451962437023
290,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5809.299976321578,503,1401,887,SampleGaze,1251.6247273730198,331.2790509934106
292,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5841.18484492827,503,1401,887,SampleGaze,1219.6282249965889,357.4966033125296
293,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5873.862171040324,503,1401,887,SampleFixation,1233.3937497575944,348.6681939846143
294,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5873.862171040324,503,1401,887,SampleGaze,1231.5914208323152,360.8328103363767
295,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5906.077291364141,503,1401,887,SampleGaze,1237.9942844266943,352.09745248407165
296,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5906.077291364141,503,1401,887,SampleFixation,1241.4653598223772,342.1445563705458
297,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5937.80601431994,503,1401,887,SampleFixation,1246.6042844162093,342.90537715933266
298,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5937.80601431994,503,1401,887,SampleGaze,1256.1025329546835,333.3096566301848
300,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5970.768141302338,503,1401,887,SampleFixation,1239.1879847256178,344.53134813644357
299,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,5970.768141302338,503,1401,887,SampleGaze,1230.3207437474737,345.9417177324694
301,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6003.000488963153,503,1401,887,SampleGaze,1230.9513922222586,343.6844081855237
302,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6003.000488963153,503,1401,887,SampleFixation,1249.3328286765798,331.3903614127171
307,2.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6003.000488963153,503,1401,887,SampleFixation,1269.6225165785042,305.1083879652643
303,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6035.909467777878,503,1401,887,SampleGaze,1200.2503135180718,354.66419337079367
304,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6069.838158331637,503,1401,887,SampleGaze,1009.4212695813027,496.6067359677881
305,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6107.80354384653,503,1401,887,SampleGaze,905.6105043812669,650.4482314332809
306,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6145.639907602861,503,1401,887,SampleGaze,720.1064136856423,945.5295868859691
309,1.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6145.639907602861,503,1401,887,SampleFixation,737.7874333096321,955.4032716815871
308,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6178.598369194253,503,1401,887,SampleGaze,735.839118706664,940.0393453721798
310,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6212.071451663331,503,1401,887,SampleGaze,739.5195172862858,972.9998879913854
312,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6244.974199313729,503,1401,887,SampleFixation,730.0928954214387,965.7779366770081
315,2.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6244.974199313729,503,1401,887,SampleFixation,714.7038196450521,986.52726666785
311,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6244.974199313729,503,1401,887,SampleGaze,723.3291301706502,986.2390744151159
313,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6276.945571144868,503,1401,887,SampleGaze,763.4026850816202,975.8392910787436
317,1.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6309.8428207088145,503,1401,887,SampleFixation,934.8986280129027,984.9662839075639
314,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6309.8428207088145,503,1401,887,SampleGaze,897.6162091556599,991.8719996718817
316,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6342.801282300323,503,1401,887,SampleGaze,923.5650355419963,984.1645297574169
318,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6376.674625452084,503,1401,887,SampleGaze,942.1803176638538,977.1391638892944
319,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6410.87968647707,503,1401,887,SampleFixation,937.749555293321,986.1573133332032
320,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6410.87968647707,503,1401,887,SampleGaze,948.504643788072,985.7906310921834
321,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6443.923185136693,503,1401,887,SampleFixation,931.0615514532267,986.4777019856664
322,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6443.923185136693,503,1401,887,SampleGaze,938.7391297413253,986.4225518804582
324,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6476.984277672425,503,1401,887,SampleGaze,925.4431167256051,982.6874764307755
329,2.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6476.984277672425,503,1401,887,SampleFixation,955.2154878628279,960.1940700417281
323,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6476.984277672425,503,1401,887,SampleFixation,939.1128635897603,977.716491337687
325,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6508.541826874774,503,1401,887,SampleGaze,920.6481493842176,999.6213782983649
326,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6529.643115552899,503,1401,887,SampleGaze,730.1736908962714,1179.6358701848783
327,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6560.81946410524,503,1401,887,SampleGaze,478.2062339101125,1273.2021881814517
328,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6591.34264000511,503,1401,887,SampleGaze,527.514284399046,1238.4686440334065
332,1.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6591.34264000511,503,1401,887,SampleFixation,740.0247793723549,1150.2791679168915
330,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6622.28770239366,503,1401,887,SampleGaze,735.5744354054358,1144.1525764910284
338,2.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6653.985269527242,503,1401,887,SampleFixation,751.1565049625913,1157.5148491997766
331,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6653.985269527242,503,1401,887,SampleGaze,740.8988951394988,1152.0732761401184
333,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6682.171025671705,503,1401,887,SampleGaze,744.5080223147093,1162.058662518941
334,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6712.273048161005,503,1401,887,SampleGaze,768.9812900516347,1168.5136129168275
335,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6744.808523646498,503,1401,887,SampleGaze,882.2385989185871,1061.8131384189683
336,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6777.705406671448,503,1401,887,SampleGaze,952.2360804027443,989.8566493183332
340,1.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6777.705406671448,503,1401,887,SampleFixation,949.6304878491528,959.8524676745819
337,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6811.860984919884,503,1401,887,SampleGaze,947.0301293849882,965.6872374504578
339,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6845.477750710852,503,1401,887,SampleGaze,941.8026190556754,966.2696715995694
342,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6878.932506225712,503,1401,887,SampleGaze,956.2403084638936,964.6827212910573
341,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6878.932506225712,503,1401,887,SampleFixation,954.2890917784213,962.7957890823404
343,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6912.890153367247,503,1401,887,SampleGaze,960.0583545106815,965.116608788139
344,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6912.890153367247,503,1401,887,SampleFixation,953.9128108030075,961.4365910721716
345,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6946.972790337459,503,1401,887,SampleGaze,933.2908879369143,965.6742691440594
346,3.0,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6979.713527711399,503,1401,887,SampleFixation,920.8341042954648,970.3172815666381
347,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,6979.713527711399,503,1401,887,SampleGaze,862.4049486784227,984.4554250485367
348,,4,776.97,516,1388,122.97000000000003,feel-the-ocean-breeze,1007,7013.100106956146,503,1401,887,SampleGaze,884.4473272229943,967.6330741267255
